Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;12
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;8;100;1000;152;136;11.76;0
NN;9;100;1000;210;107;96.26;1
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
NN;9;100;1000;210;107;96.26;0
